DateTime,Entries,UniqueIPs
1660181772,8034,8516
1660183706,8035,8519
1660185606,8038,8524
1660187768,8043,8529
1660189928,8048,8532
1660191869,8046,8533
1660193767,8042,8527
1660195940,8051,8533
1660198093,8054,8536
1660200009,8063,8544
1660201946,8071,8550
1660203849,8071,8552
1660205763,8071,8552
1660207714,8069,8547
1660209606,8087,8565
1660211532,8084,8563
1660213472,8080,8560
1660215368,8081,8560
1660217528,8081,8560
1660219449,8087,8566
1660221387,8089,8569
1660223284,8091,8573
1660225449,8098,8583
1660227606,8095,8581
1660229524,8097,8583
1660231472,8093,8581
1660233365,8095,8584
1660235531,8117,8604
1660237687,8118,8605
1660239845,8104,8590
1660242011,8111,8598
1660243926,8116,8603
1660245872,8115,8603
1660247763,8131,8621
1660249923,8141,8630
1660252092,8145,8634
1660254248,8155,8645
1660256404,8160,8651
1660258568,8164,8657
1660260510,8174,8670
1660262408,8178,8677
1660264569,8179,8679
1660266512,8174,8674
1660268404,8175,8674
1660270569,8175,8676
1660272727,8165,8669
1660274648,8169,8670
1660276587,8171,8671
1660278484,8168,8668
1660280405,8153,8656
1660282346,8149,8651
1660284250,8154,8656
1660286190,8159,8661
1660288087,8158,8657
1660290035,8182,8681
1660291924,8190,8691
1660293845,8193,8695
1660295792,8203,8704
1660297687,8209,8709
1660299605,8205,8705
1660301528,8206,8706
1660303446,8200,8700
1660305387,8201,8702
1660307283,8200,8701
1660309449,8191,8687
1660311607,8183,8682
1660313523,8184,8683
1660315469,8178,8676
1660317365,8179,8678
1660319530,8174,8670
1660321445,8169,8668
1660323390,8168,8668
1660325287,8172,8670
1660327207,8184,8679
1660329148,8188,8683
1660331051,8185,8680
1660332967,8184,8679
1660334907,8176,8667
1660336804,8178,8670
1660338971,8173,8666
1660340910,8169,8669
1660342806,8171,8671
1660344750,8160,8658
1660346650,8155,8652
1660348586,8151,8648
1660350489,8158,8654
1660352645,8155,8650
1660354564,8154,8650
1660356507,8155,8649
1660358409,8152,8644
1660360510,8158,8650
1660362733,8151,8648
1660364645,8151,8648
1660366592,8150,8647
1660368484,8151,8650
1660370417,8154,8653
1660372353,8147,8646
1660374254,8139,8637
1660376407,8147,8641
1660378569,8145,8641
1660380484,8140,8637
1660382427,8136,8635
1660384323,8140,8638
1660386489,8138,8636
1660388650,8147,8646
1660390592,8146,8639
1660392483,8147,8637
1660394648,8148,8637
1660396806,8141,8627
1660398724,8139,8625
1660400670,8137,8622
1660402563,8137,8623
1660404724,8132,8616
1660406887,8124,8605
1660409053,8107,8589
1660411207,8105,8589
1660413126,8104,8588
1660415072,8101,8585
1660416964,8097,8583
1660419126,8087,8572
1660421045,8075,8560
1660422992,8078,8563
1660424892,8091,8581
1660426807,8096,8583
1660428747,8090,8578
1660430645,8094,8583
1660432804,8084,8575
1660434727,8074,8564
1660436646,8077,8567
1660438565,8074,8567
1660440509,8070,8565
1660442423,8069,8563
1660444324,8058,8552
1660446273,8053,8549
1660448192,8045,8542
1660450087,8034,8536
1660452008,8022,8525
1660453952,8015,8518
1660455856,8012,8515
1660457787,8017,8521
1660459686,8013,8517
1660461627,8009,8512
1660463527,8005,8508
1660465449,7997,8500
1660467388,7995,8497
1660469283,7991,8493
1660471208,7991,8493
1660473146,7982,8484
1660475045,7974,8476
1660476967,7980,8482
1660478907,7973,8476
1660480809,7971,8475
1660482724,7953,8458
1660484679,7940,8443
1660486563,7959,8462
1660488729,7957,8458
1660490668,7955,8455
1660492564,7968,8464
1660494511,7955,8454
1660496406,7948,8447
1660498324,7953,8449
1660500281,7958,8452
1660502190,7962,8454
1660504084,7969,8460
1660506004,7963,8454
1660507928,7963,8456
1660509868,7960,8453
1660511764,7952,8445
1660513683,7948,8440
1660515607,7947,8440
1660517526,7945,8439
1660519472,7947,8441
1660521363,7935,8433
1660523283,7935,8431
1660525205,7934,8429
1660527146,7938,8434
1660529048,7941,8437
1660530988,7943,8438
1660532886,7939,8437
1660534807,7939,8435
1660536727,7940,8437
1660538669,7943,8440
1660540563,7952,8447
1660542730,7947,8441
1660544648,7948,8442
1660546587,7948,8441
1660548489,7952,8446
1660550411,7947,8438
1660552349,7943,8434
1660554248,7940,8432
1660556166,7933,8425
1660558108,7935,8426
1660560005,7938,8427
1660561931,7938,8431
1660563874,7946,8440
1660565764,7951,8446
1660567685,7968,8463
1660569632,7939,8434
1660571539,7952,8448
1660573446,7961,8457
1660575393,7938,8431
1660577288,7956,8452
1660579209,7957,8452
1660581147,7935,8426
1660583049,7955,8448
1660584967,7955,8448
1660586907,7958,8453
1660588804,7955,8450
1660590727,7968,8463
1660592673,7971,8466
1660594564,7971,8465
1660596724,7972,8468
1660598647,7974,8469
1660600591,7974,8469
1660602484,7966,8465
1660604417,7969,8469
1660606347,7964,8464
1660608249,7965,8465
1660610166,7976,8479
1660612107,7971,8471
1660614007,7981,8482
1660615924,7982,8484
1660617871,7984,8488
1660619765,7980,8488
1660621930,7977,8486
1660623844,7968,8478
1660625789,7965,8475
1660627685,7971,8482
1660629611,7963,8473
1660631547,7968,8479
1660633449,7962,8472
1660635367,7968,8477
1660637306,7954,8462
